document	label
What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?	3
What is the mission of Nike ?	1
How is carbon dioxide removed from natural gas ?	0
Name the university of which Woodrow Wilson was president .	3
What is the scientific name for elephant ?	1
Why does the sun shine only a short time in Alaska ?	0
What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?	1
What kind of dog was Toto in the Wizard of Oz ?	1
What are the various ways in which one can measure IT User Satisfaction Level ?	1
How many colors are there in the spectrum ?	5
Where 's Montenegro ?	4
What is mold ?	0
Who bestowed great power upon Captain Britain ?	3
Why do people shake hands to show friendliness ?	0
What doctor claimed in a 1946 book : `` There is no such thing as a bad boy '' ?	3
What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?	1
How many copies of an album must be sold for it to be a gold album ?	5
What is Occam 's Razor ?	0
Who was the original Humpty Dumpty ?	3
What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?	3
What is genocide ?	0
What was Al Capone finally imprisoned for , in 1931 ?	0
What are the world 's three largest oceans , in order of size ?	4
How high must a mountain be to be called a mountain ?	5
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?	4
Who portrayed W.C. Fields in the film W.C. Fields and Me ?	3
Who died 1 feet from where John F. Kennedy did ?	3
How do you make panoramic sugar eggs for Easter - the ones with the scene inside ?	0
What geological time do we live in ?	5
What is Nicholas Cage 's occupation ?	3
When did they canonize the Bible ?	5
When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?	3
What is the Taj Majal made of ?	1
What is a person 's socioeconomic position ?	0
What is the size of Argentina ?	5
What is pulmonary fibrosis ?	0
What is the most advanced handheld calculator in the world ?	1
Where is Rider College ?	4
Why do airliners crash vs. gliding down ?	0
What did the Seven Dwarfs do for a living ?	3
What trophy is awarded to the winners of the Super Bowl ?	1
What is the recommended weight of a 15 year-old male that is 5 , 6 ?	5
Who earns their money the hard way ?	3
When do you plant winter wheat ?	5
What were the causes of the Civil War ?	0
How do you correctly say the word ` qigong ' ?	0
What alloy do copper and tin form ?	1
What future President became Senate majority whip under Harry Truman ?	3
What 's the longest river in the world ?	4
What chemicals are used in lethal injection ?	1
What color is most often used to symbolize truth ?	1
What is Mikhail Gorbachev 's middle initial ?	2
What instrument did Glenn Miller play ?	1
How many people in the world speak French ?	5
What company is being bought by Yahoo and how much is the deal worth ?	3
What does the name `` Sabrina '' mean ?	0
What makes popcorn pop ?	0
How many American soldiers are stationed in South Korea ?	5
Who was the first host of Person to Person ?	3
What is a thermometer ?	0
What is the name of the vaccine for chicken pox ?	1
What time of year do most people fly ?	5
What does a spermologer collect ?	1
How many varieties of apple are there ?	5
What are semiconductors ?	0
How old is Britney Spears ?	5
What is the organizational structure of the New Delhi Indira Gandhi airport ?	1
What direction do most baseball pitchers pitch toward ?	4
What is the origin of the expression `` tout de suite '' ?	0
What will the California gas tax be in the year 2000 ?	5
Who is the head of the World Bank ?	3
What do river otters eat ?	1
What company sells the most greeting cards ?	3
Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?	4
What causes `` rolling thunder '' ?	0
What building are British monarchs crowned in ?	4
When was Lyndon B. Johnson born ?	5
What were the first bodies visited by spacecraft ?	4
What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?	3
What drug is often used to treat AIDS patients ?	1
What are the historical trials following World War II called ?	1
Name a country that is developing a magnetic levitation railway system ?	4
Where can I buy a pony on the Big Island for my daughter ?	4
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?	1
What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?	0
What is the greatest hiking Web site ?	4
What sign is the best love match for a horoscope sign ?	1
What is the best hospital for orthopedics in the country ?	4
What 's the state motto of California ?	0
Who was Damocles ?	3
What is bandwidth ?	0
Which Ventura County police department seized the largest cocaine shipment in it 's history ?	3
Who owns CNN ?	3
What civilization invented the arch ?	3
How many points are there on a Backgammon board ?	5
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?	0
In which Kevin Costner movie did Sioux Indians play a role ?	1
What 's the rathaus in Frankfurt ?	0
How many different countries export coffee ?	5
What is the fourth highest mountain in the world ?	4
What was the name of the US helicopter pilot shot down over North Korea ?	3
What Polynesian people inhabit New Zealand ?	3
Who made the largest cocaine seizure in Ventura County history ?	3
Who sought to create The Great Society ?	3
What President had never held an elected office until he was elected to the White House ?	3
What country 's people are the top television watchers ?	4
Where can I find correct tabs for Third Eye Blind songs ?	4
What type of performer is Ileana Cotrubas ?	1
With whom did Bush compare Saddam Hussein ?	3
What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?	0
How old was George Washington when he died ?	5
What is fungus ?	0
How many children under 18 are victims of some sort of Physical Abuse each year ?	5
What are Fortune 500 companies ?	0
What does the abbreviation IOC stand for ?	2
How do plants make food ?	0
What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?	1
What beer 's name is translated as `` lion brew '' ?	1
What do bats eat ?	1
From what cause does tuberculosis stem ?	0
Who has more DNA - a man or a woman ?	3
In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?	0
What is a group of turkeys called ?	1
What are some fun things to do in Cozumel , Mexico for teenagers ?	0
What 's the term for a limestone deposit rising from the floor of a cave ?	1
How deep is a fathom ?	5
What is Valentine 's Day ?	0
What are capers ?	0
What is nicotine ?	0
How can SQL queries be improved ?	0
What continent is Egypt on ?	4
What is the temperature at the center of the earth ?	5
Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?	3
Which of the five senses develops first ?	1
What is a fear of home surroundings ?	1
When did the royal wedding of Prince Andrew and Fergie take place ?	5
What is a female rabbit called ?	1
Who did Doris Day mean when she said : `` I call him Ernie because he 's certainly no Rock '' ?	3
What is the life span of the average monkey ?	5
What does the name `` Sheri '' mean ?	0
What new games are available for Nintendo 64 ?	1
What is the U.S. location of Procter & Gamble corporate offices ?	4
What month of the year is there no television in Iceland ?	5
How many endangered species are there in the world ?	5
What is thermal equilibrium ?	0
What is the US Federal Government website for Standard Industrial Classification codes , SIC , ?	4
Who was the first female United States Representative ?	3
How many villi are found in the small intestine ?	5
What 1927 silent film received an international revival in 1981 ?	1
What professional cricketer 's son wrote The War of the Worlds in 1898 ?	3
What New England state covers 5.9 square miles ?	4
What actor has a tattoo on his right wrist reading Scotland Forever ?	3
When did Aldous Huxley write , `` Brave New World '' ?	5
How many people live in Tokyo ?	5
What Irwin Allen bomb has Richard Widmark saying he 'll be `` the first officer in history to get his butt kicked by a mess of bugs ! '' ?	1
Who invented the process to make condensed milk ?	3
How do doctors diagnose bone cancer ?	0
What is a fear of insanity ?	1
What does S.O.S. stand for ?	2
What 19th-century painter died in the Marquesas Islands ?	3
What does the name Gina mean ?	0
How many CDs has Garth Brooks sold ?	5
Who plays shortstop for Charlie Brown 's baseball team ?	3
What are the most common causes of death in the U.S. ?	0
What is the world record for the longest hair ?	5
How can I get some free technical information on Electric Vehicle ?	0
Who invented the hula hoop ?	3
What does the word affiant mean ?	0
CNN began broadcasting in what year ?	5
What is a nanometer ?	0
Who killed Martin Luther King ?	3
What net game sees its women 's world amateur champions receive the Uber Cup ?	1
Which is heavier - cream or milk ?	1
What is phenylalanine ?	0
How does the Elongated Man know a mystery is afoot ?	0
How many Canadians emmigrate each year ?	5
What were the ceremony traditions like during the Elizabethian times ?	1
Why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?	0
In AD 999 , what sort of celebrations , fears , were there ?	1
Why is Indiglo called Indiglo ?	0
What are the 7 articles of the constitution ?	1
What 's the setting of John Le Carre 's A Small Town in Germany ?	0
What 's a perfect score in a gymnastics exercise ?	5
What European country abandoned postage stamps in 1923 because printing them cost more than their face value ?	4
Who was the supreme god of Germanic religion ?	3
Name the soft drink that is `` number one in the sun . ''	1
